"198571","occ","9724","","20487","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Irvingtonian","Rancholabrean","1.8","0.012","Alroy","2002","6294","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-117.000000","33.900002","Rancho California (Margarita Village)","","LACM 5464<br>DUPLICATE REF 2018 or 2019","US","California","Riverside","based on political unit","1","small collection","","gp_mid","-116.58","34.09","105","US","","Pauba","","","","","Temec","2","bottom to top","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","LACM","","","","","","","""late Irvingtonian or early Rancholabrean""","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"198588","occ","9725","","20491","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Rancholabrean","","0.3","0.012","Alroy","2002","6294","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-82.300003","29.100000","Reddick IA","","","US","Florida","Marion","based on political unit","1","small collection","1.3 km SE of Reddick","gp_mid","-82.30","29.10","109","US","","","","","","","","","","","","","said to be late Rancholabrean by Morgan and Seymour 1997, but not by Webb and Wilkins","","","","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","from a fissure fill in the Ocala Limestone\ninitially reported by Gut and Ray 1963, Webb 1974a\n""Reithrodontomys humulis"" apparently not present: Ruez 2000","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"198670","occ","","","20498","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Irvingtonian","","1.8","0.3","Hibbard and Dalquest","1966","1899","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-101.300003","34.500000","Rock Creek","","Equus scotti (Horse) Quarry; Evans and Meade Locality 6 (in part); Sloth-Camel (Mylodon-Camel) Quarry","US","Texas","Briscoe","based on political unit","1","","","gp_mid","-100.94","34.74","101","US","","Tule","","","","","RockC","3","bottom to top","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","about 5m below Lava Creek B (=Pearlette Type O) Ash, dated at 0.60 (= 0.62) +/- 0.014 Ma (KA on sanidine) by Naeser et al. 1973<br>Equus scotti Quarry is 3 or 4 m below Sloth-Camel Quarry (SCQ), but the fauna entire fauna except Stegomastodon is represented at SCQ: Schultz 1990b<br>originally described by Troxell 1915a; field work reported by Gidley 1903<br>""Glyptotherium arizonae"" is listed by Kurten and Anderson 1980: probably  = ""Glyptodon""; but omitted by Schultz 1986 and  Dalquest and Schultz 1992","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"198686","occ","","","20499","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Irvingtonian","","1.8","0.3","McDonald","1995","2499","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-117.500000","43.599998","Rome Beds","","","US","Oregon","Malheur","based on political unit","1","","","gp_mid","-117.03","43.82","129","US","FED","","","","member","","","","","","","","said to be  Irvingtonian","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","not clear how this relates to the Hemphillian Rome site","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"198864","occ","9768","","20520","Paramylodon cf. harlani","species","49881","","Paramylodon harlani","","species","48020","Irvingtonian","","1.8","0.3","Alroy","2002","6294","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-82.599998","29.700001","Santa Fe River IIA","","","US","Florida","Gilchrist","based on political unit","1","small collection","","gp_mid","-82.22","29.87","109","US","","","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","said by Kurten and Anderson 1980 to be late Illinoian and by Morgan and White 1995 to be ""Rancholabrean""<br>""Felis concolor"" is a Blancan specimen of  Miracinonyx inexpectatus: Morgan and Seymour 1997","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199060","occ","9809","","20556","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Irvingtonian","","1.8","0.3","Alroy","2002","6294","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-96.000000","42.000000","Turin","","Turin Pit; Elliott Pit","US","Iowa","Monona","based on political unit","1","","","gp_mid","-95.58","42.22","101","US","","","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","Turin Pit and Elliott Pit are the same locality","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199174","occ","9836","","20565","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Irvingtonian","","1.8","0.3","Alroy","2002","6294","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-100.199997","35.900002","White Knob","","UCMP Loc. V-2826, V-2829; Conatser Ranch site 2; Loc. 27 of Reed and Longenecker 1932","US","Texas","Hemphill","based on political unit","1","","1/2 mi NE of Conatser Ranch","gp_mid","-99.83","36.14","101","US","","","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199201","occ","","","20569","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Hopkins et al.","1969","1936","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-112.900002","42.799999","American Falls Reservoir","","","US","Idaho","Power","based on political unit","1","","","gp_mid","-112.90","42.80","101","US","FED","American Falls Lake Bed E","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","","","","","3197 specimens","","","","","Cedar Butte Basalt directly overlies Bed E and was dated at 0.072 +/- 0.014 Ma (whole-rock KA) by Scott et al. 1982; in turn, the underlying basalt of Crystal Springs was dated at 0.210 Ma (KA) by Desborough et al. 1989, as reported by Pinsof 1998<br>Sangamonian, and overlying B layer is middle Wisconsinan: Pinsof 1991<br>B layer fauna from Bronco Jim Point and Rainbow Beach is described by McDonald and Anderson 1975 and called the Rainbow Beach fauna by Kurten and Anderson 1980<br>Carr-Trimble site (Duck Point) is Wisconsinan according to White 1975 and Kurten and Anderson 1980, and therefore records for this site only are excluded<br>all rodents and lagomorphs reported by Hopkins et al. 1969 were from the Carr-Trimble site<br>all specimens are ISUM; early collection of Gazin 1935b is not discussed<br>Bison antiquus is present, but in the B layer only: Pinsof 1991<br>Pinsof 1998 states that there are ""approximately 6,000 specimens"" (meaning of vertebrates); of these, he lists 3197 belonging to generically determinate mammals, not including 1771 specifically indeterminate bison specimens","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199404","occ","","","20591","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Hulbert and Pratt","1998","1962","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-81.066666","31.916668","Fossilossa","","","US","Georgia","Chatham","estimated from map","minutes","","shown on map as being about 1 km NW of Jones Girls, so coordinate for that collection is used\n""southwestern end of Skidaway Island""","gp_mid","-81.07","31.92","109","US","","","","","","oxygen isotope stage 5","","","","","","","no details given","","","","","","","","","","","","marginal marine indet.","","no details given","macrofossils","","","","","","","","body","","","","","","","","","","","","no details given\nonly large mammals are reported","taxonomic","survey of museum collection","","","","","","","this is a historical collecting locality first described in the 1820s and apparently not revisited by the authors","said to fall in oxygen-isotope stage 5, i.e., Sangamonian","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199518","occ","","","20604","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Hulbert and Pratt","1998","1962","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","4","specimens","-81.066666","31.983334","Isle of Hope","","","US","Georgia","Chatham","stated in text","minutes","outcrop","""both banks of a sharp meander of a tidal channel flowing through the salt marsh that separates the Isle of Hope from the mainland""","gp_mid","-81.07","31.98","109","US","","","","","group of beds","oxygen isotope stage 5","","","","","","","specimens are from both the banks and bed of a modern channel, suggesting that more than one bed was collected","none given","not reported","","","","","","","","","","marginal marine indet.","","no details given","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","vertebrate material is mostly isolated teeth, vertebrae, etc., except for some mandibles","taxonomic","bulk,sieve,field collection","","","177 specimens","","","","","preliminary and incomplete list given by Pratt and Hulbert 1995b\nNISP 177","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199548","occ","","","20605","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Hibbard and Taylor","1960","1907","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-100.300003","37.200001","Jinglebob","","","US","Kansas","Meade","based on political unit","1","","Big Springs Ranch","gp_mid","-100.30","37.20","101","US","","Kingsdown","","","","","","","","","","","said to be  Sangamonian","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","said to be Sangamonian by Hibbard and Taylor and most later authors but either ""an early phase of the Wisconsinan"" or late Sangamonian by Kurten and Anderson 1980<br>stratigraphic position is not clear","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199609","occ","","","20612","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","McDonald","1998","2501","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","2","specimens","-112.900002","42.799999","Massacre Rocks","","IMNH 85002","US","Idaho","Power","based on political unit","1","small collection","beneath Interstate 86, near Massacre Rocks State Park","gp_mid","-112.90","42.80","101","US","FED","","","","","","","","","","","","said to be  Sangamonian","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","123 specimens","","","","","NISP 123","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199707","occ","9896","","20623","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Alroy","2002","6294","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-118.199997","34.000000","Naval Housing Unit","","LACM 5587<br>DUPLICATE REF 2018 or 2019","US","California","Los Angeles","based on political unit","1","small collection","Harbor City","gp_mid","-118.20","34.00","105","US","","Palos Verdes Sand","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","LACM","","","","","","","said to be ""18O substage 5e""","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199780","occ","9911","","20630","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Rancholabrean","","0.3","0.012","Alroy","2002","6294","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-120.000000","35.099998","Pecho Creek","","LACM 5802, CPVP 8701","US","California","San Luis Obispo","based on political unit","1","small collection","N of Point San Luis","gp_mid","-120.00","35.10","105","US","","","","","","","","","","","","","","","not reported","","","","","","","","","","marine indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","LACM","","","","","","","U-series date of 82.8 +/- 3.4 ka BP, i.e., Sangamonian","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199901","occ","","","20641","Paramylodon cf. harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Miller","1976","2589","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-111.199997","40.900002","Silver Creek Junction","","","US","Utah","Summit","based on political unit","1","","5 mi N of Park City","gp_mid","-111.20","40.90","101","US","FED","","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","Sangamonian","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199926","occ","9934","","20642","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Alroy","2002","6294","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-121.500000","38.599998","Teichart Gravel Pit","","Teichert Gravel Quarry; UCMP V-69129, V-75126<br>DUPLICATE REF 2018 or 2019","US","California","Sacramento","based on political unit","1","","Sacramento","gp_mid","-121.50","38.60","130","US","","Riverbank","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","U-series dates of ""112 to 67 ka BP"" (i.e., Sangamonian)","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"199965","occ","9937","","20647","Paramylodon cf. harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Alroy","2002","6294","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-82.599998","29.400000","Waccasassa River VI","","","US","Florida","Levy","based on political unit","1","small collection","","gp_mid","-82.60","29.40","109","US","","","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","Sangamonian; sites IIB and III are Wisconsinan<br>possibly relevant: Leopardus amnicola (""Felis wiedii amnicola"") Werdelin 1985, from ""Waccasassa River"" (Wisconsinan?)<br>Frazier 1981 mentions ""Wac 7B"" and ""Wac 1A"" and states that they are ""Rancholabrean, possibly Irvingtonian""","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"295263","occ","","","28225","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Irvingtonian","","1.8","0.3","Wagner and Prothero","2001","7718","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-116.183334","34.383331","Gypsum Ridge (MCAGCC localities 2, 4, 5, and 9)","","","US","California","San Bernardino","based on nearby landmark","minutes","outcrop","","gp_mid","-115.87","34.66","101","US","FED","","","","bed","","MCAGCC","6","bottom to top","","","","section is of reversed polarity","""locally calcareous concretionary, brown, micaceous silty sandstones and pebbly conglomerates""","sandstone","concretionary,micaceous,brown","","silty,calcareous","","conglomerate","","","silty","","alluvial fan","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"558972","occ","","","58089","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Irvingtonian","","1.8","0.3","Morgan and Portell","1996","15601","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-80.811386","27.830278","Tucker Borrow Pit","","FLMNH BR011, BR004, BR005, BR006","US","Florida","Brevard","estimated from map","seconds","","SW1/4 of NE1/4 of of section 34, T30S, R35E, Keanansville SE USGS 7.5 minute topographic map","gp_mid","-80.44","27.99","109","US","","","","","","","","2A","bottom to top","","","","undifferentiated later between the Nashua Formation and Fort Thompson Formation","grayish-green clayey sand-bone layer","claystone","gray,green","unlithified","sandy","Y","","","","","","marine indet.","","","macrofossils,mesofossils,microfossils","","","","","","","","body,original phosphate","","","","","","","","","","","","","general faunal/floral","bulk,surface (in situ),sieve,field collection","","all microfossils,some macrofossils","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"610341","occ","","","65405","Glossotherium (Paramylodon) cf. harlani","species","46659","recombined as","Paramylodon harlani","","species","48020","Pleistocene","","2.588","0.0117","Roth and Laerm","1980","18853","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-80.292503","32.559166","Edisto Island","","","US","South Carolina","","estimated from map","seconds","","","gp_mid","-79.89","32.72","109","US","","Silver Bluff","","","","","","","","","","","","","not reported","","","","","","","","","","open shallow subtidal","","barrier island sediments, wave-cut platform","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"661601","occ","30857","","71278","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Lucas","2014","54381","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-80.633331","7.916667","El Hatillo","","","PA","Herrera","","","minutes","","near town of Pese; coordinate exact","gp_mid","-80.63","7.92","230","PA","","","","","","","","","","","","","other age:Upper Pleistocene","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","","","","","","","","","","","","","","","selective quarrying,surface (float)","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"774128","occ","","","83072","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Rogers and Martin","1985","27902","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-97.400002","37.633331","Oatville Sandpit","","","US","Kansas","Sedgwick","stated in text","minutes","small collection","""Sec. 11, T28S, R1W""","gp_mid","-97.40","37.63","101","US","","","","","","","","","","","","","","no details given","""siliciclastic""","","","","","","","","","","fluvial indet.","","","macrofossils","","","","","","stone tools","","body","","","","","","","","","","","","associated with ""a Holland projectile point""","general faunal/floral","salvage,selective quarrying","","","","","","","","""A bird bone exhibiting butchering marks, but not mineralized like the Pleistocene fauna, was also found""","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"788274","occ","","","85144","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","McDonald et al.","2004","28649","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-110.650002","36.566666","Shonto Creek Canyon","","Shato Springs; MNA Locality 186-1","US","Arizona","Navajo","stated in text","minutes","small collection","""from the side of a stabilized sand dune""","gp_mid","-110.65","36.57","101","US","","","","","group of beds","","","","","","","","""The age of the Shonto fauna is 30,800 +/- 1,700 yr BP (GX-10493) based on a conventional carbon-14 date on a sample of bone from the sloth""","""a clay-rich horizon of the dune, which might indicate a former shoreline of the lake""","claystone","","","","","","","","","","deltaic indet.","","""a remnant of a deltaic deposit inundated by a perennial lake formed by impoundment within the canyon during the late Pleistocene""","macrofossils","","","","","","","","body","","","","","","","","","","","","","paleoecologic","selective quarrying","","","","","","1982","Museum of Northern Arizona collection\r\n""the sloth was found in situ""","original collection described by Gregory (1917)","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"788286","occ","","","85145","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Early Pleistocene","","2.588","0.781","McDonald et al.","2004","28649","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-109.333336","34.266666","Springerville","","MNA Locality 184-1","US","Arizona","Apache","stated in text","minutes","outcrop","""sections 2, 11, and 12, T10N, R28E""","gp_mid","-108.66","34.80","101","US","","","","","","","","","","","","","the basalts creating the gravels ""have been dated using K/Ar at 1.67 +/- 0.09 mya (Laughlin et al., 1980)""","""gravels""","gravel","","unlithified","","","","","","","","lacustrine indet.","","""The Richville gravels were deposited behind lava basalts, which impounded the Richville reach of the Little Colorado River"" and created ""a lake""","macrofossils","","","","","","","","body","","","","","","","","","","","","includes an ""almost complete"" Paramylodon skeleton","paleoecologic","survey of museum collection","","","","","","","Museum of Northern Arizona collection","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"839011","occ","22619","","93137","Glossotherium harlani","species","46659","recombined as","Paramylodon harlani","","species","48020","Pleistocene","","2.588","0.0117","Kurten and Anderson","1980","6221","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-104.783333","37.616669","Walsenburg","","","US","Colorado","Huerfano","based on nearby landmark","minutes","small collection","on the E. A. Lidle farm ""one mile south of Walsenburg"" (basis of coordinate)","gp_mid","-104.42","37.87","101","US","","","","","","","","","","","","","from ""a residual patch of Pleistocene deposit""","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","survey of museum collection","","","","","E. A. Lidle","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"839108","occ","","","93143","Glossotherium harlani","species","46659","recombined as","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Lundelius","1992","31473","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-98.255836","30.265278","Avenue Area B","","TMM 43067","US","Texas","Travis","based on nearby landmark","seconds","outcrop","from the larger of two excavations areas ""at 301 Congress Avenue in the main business district of Austin""","gp_mid","-98.26","30.27","101","US","","","","","group of beds","","","","","","","","""The bones were encountered at a depth of eighteen feet"" and there are radiocarbon dates on ""organic material from the clay immediately surrounding the bones"" of ""17 220 +/- 1870""; ""12 170 +/- 3060""; and ""15 970 +/- 860""","""red-brown clay"" and ""grey-green clay""","claystone","green","","","","","","","","","mire/swamp","","""the site was not a large pond or channel. A marsh seems more likely""","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","bulk,salvage,selective quarrying,sieve,field collection","","","","","E. Lundelius, A. Briggs, B. Bryant","1985","deposit was discovered during ""excavations connected with the construction of the Temple-Inland Building"" and ""small bones were recovered by wet sieving matrix from area B using 1 mm screen""","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"841222","occ","","","93251","Mylodon cf. harlani","species","48889","recombined as","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Elftman","1931","31525","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-120.500000","43.333332","Fossil Lake","","","US","Oregon","Lake","stated in text","minutes","outcrop","""in south-central Oregon in longitude 120º 30' West and latitude of 43º 20' North"" (consistent with GNIS data)","gp_mid","-120.50","43.33","129","US","FED","","","","","","","","","","","","""early Pleistocene, approximating [the age] of Rancho La Brea"" (i.e., late Pleistocene)","""sand and clay""","sandstone","","","","","claystone","","","","","lacustrine - large","","the deposits ""formed on the bottom"" of a ""large"" lake","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","survey of museum collection","AMNH,UCMP","","","","T. Condon, C. H. Sternberg, E. D. Cope, A. M. Alexander, C. Stock, E. L. Furlong","1876, 1877, 1879, 1901, 1923, 1924","Sternberg and Cope material is at the AMNH; Alexander, Stock, and Furlong material is at the UCMP; Condon collection is at the University of Oregon and was not seen by Elftman","revises original descriptions of Cope (1878, 1884, 1889) and Matthew (1902)","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"842272","occ","","","93483","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Peabody","1945","31627","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-122.500000","37.666668","Mussel Rock","","UCMP V-4018","US","California","San Mateo","based on nearby landmark","minutes","outcrop","""in a fresh roadcut near San Francisco on California State Highway No. 1 where it skirts the ocean shore at the 200 foot contour line due east of Mussel Rock"" (coordinate based on Mussel Rock)","gp_mid","","","","US","FED","","","","member","","","","","","","","""The Pleistocene deposits... are composed of 20 feet (maximum)"" lying over the Merced Formation and under a ""red sand"" and above that a ""dune sand""","""gray sands and gravel containing numerous [reworked] Franciscan pebbles and frequently 'gastropod pebbles' derived from the Merced. Clay sands follow and form the upper half of the beds... The vertebrate fossils... occur chiefly in the sand and gravel... The larger bones are found imbedded in sand or clayey sand as a rule, whereas the isolated teeth and smaller bones come from beds bearing many Franciscan pebbles""","sandstone","gray","","argillaceous,conglomeratic","","","","","","","""channel""","","""deposited in a small stream flowing westward into the ocean through a valley""","macrofossils","","","","","","","","body","","allochthonous","time-averaged","","","","","","","","","most of the specimens are isolated postcrania or teeth except for a partial Paramylodon skull and a Bison jaw, and there are ""quantities of water-worn fragments of bone... but most of the identifiable specimens show little if any wear... Several of the larger specimens were surrounded by a concentric zone of reddish iron oxide""","general faunal/floral","surface (float),surface (in situ),survey of museum collection","AMNH,UCMP","","","","","1936-1942","""Collections made over the years from 1936 to 1942 indicate that the fossil contents of this exposure have been nearly exhausted. Many specimens were destroyed or buried anew by the construction of the highway through the cut""","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"888562","occ","","","98313","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Blancan","Irvingtonian","4.9","0.3","Hulbert","2010","33964","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-82.099998","29.799999","Haile 7G","","UF locality AL125","US","Florida","Alachua","based on political unit","1","","6 km northeast of Newberry","gp_mid","-80.95","30.29","109","US","","","","","","","","","","","","","middle late Blancan, ca 1.9-2.2 Ma","Hulburt 1997: sediment-filled fissure or sinkhole in limestone","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"1196126","occ","","","154722","Paramylodon harlani","species","49881","","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Emslie and Morgan","1995","50316","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-80.400002","25.700001","Cutler Hammock","","UF DA004","US","Florida","Dade","unpublished field data","1","small collection","Perrine 7.5' Quadrangle, NE1/4 of NW1/4 of section 35, T.55S., R.40E.","gp_mid","-80.40","25.70","109","US","","","","","","Rancholabrean","","","","","","","isolated sinkhole deposit formed in Miami Limestone","","breccia","ferruginous,red or brown","poorly lithified","argillaceous,calcareous","Y","","","","","","sinkhole","passive margin","","macrofossils,mesofossils","none","none","mandibles,teeth,limb elements","skulls","fractures,tooth marks","","","body,original phosphate,bone collector","","","","concentrate","-bonebed","","","","frequent","","","","taphonomic","bulk,sieve","FLMNH","","2000 specimens","","Bob Carr et al.","1985-1986","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"1196406","occ","","","154771","Mylodon cf. harlani","species","48889","recombined as","Paramylodon harlani","","species","48020","Late Pleistocene","","0.126","0.0117","Simpson","1929","50335","Chordata","Mammalia","Xenarthra","Mylodontidae","Paramylodon","","","","","-82.699997","27.799999","Seminole Field","","","US","Florida","Pinellas","unpublished field data","1","local area","along banks of Joe's Creek in sections 5 and 6, T.30S., R.16E., St. Petersburg 7.5' Quadrangle","gp_mid","-82.70","27.80","109","US","","","","","bed","Rancholabrean","","","","","","","","","sandstone","","unlithified","argillaceous","Y","","","","","","fluvial indet.","passive margin","","","some","some","maxillae,mandibles,teeth,postcrania,osteoderms","","","","","body,original phosphate","","","","","","","","","","","","","general faunal/floral","bulk,selective quarrying,observed (not collected)","AMNH,FLMNH","","","","W.W. Holmes et al.","1924-1929; 1953","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
